ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,mortgage_rate,mortgage_rate_lower,mortgage_rate_upper,tax,tax_lower,tax_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,County
2019-02-28,111707.6133431904,101587.31221309687,108578.06264970833,111707.6133431904,111707.6133431904,-6576.858971146771,-6576.858971146771,-6576.858971146771,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,104.73324851106058,104.73324851106058,104.73324851106058,0.0,0.0,0.0,105130.75437204364,Schenectady
2019-03-31,112352.79372469682,102105.55834804766,108981.5274216424,112352.79372469682,112352.79372469682,-6785.076113366833,-6785.076113366833,-6785.076113366833,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-103.48389370900107,-103.48389370900107,-103.48389370900107,0.0,0.0,0.0,105567.71761133,Schenectady
2019-04-30,112977.16183583207,102819.24847427412,109809.71942334158,112977.16183583207,112977.16183583207,-6639.5776322279835,-6639.5776322279835,-6639.5776322279835,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,42.01458742984856,42.01458742984856,42.01458742984856,0.0,0.0,0.0,106337.58420360408,Schenectady
2019-05-31,113622.3422173385,103560.63207066144,110387.09321529097,113622.3422173385,113622.3422173385,-6625.2336261797755,-6625.2336261797755,-6625.2336261797755,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,56.3585934780561,56.3585934780561,56.3585934780561,0.0,0.0,0.0,106997.10859115873,Schenectady
2019-06-30,114246.71032847375,104004.27948467308,110712.41287171024,114246.71032847375,114246.71032847375,-6756.467228452259,-6756.467228452259,-6756.467228452259,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-74.8750087944284,-74.8750087944284,-74.8750087944284,0.0,0.0,0.0,107490.2431000215,Schenectady
2019-07-31,114927.30639284875,104628.89798430624,111593.74656317342,114927.30639284875,114927.30639284875,-6782.080636838613,-6782.080636838613,-6782.080636838613,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-100.48841718078238,-100.48841718078238,-100.48841718078238,0.0,0.0,0.0,108145.22575601014,Schenectady
2019-08-31,115607.90245722378,105195.86463560774,112146.34641381615,115607.90245722378,115607.90245722378,-7056.2004343564795,-7056.2004343564795,-7056.2004343564795,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-374.60821469864874,-374.60821469864874,-374.60821469864874,0.0,0.0,0.0,108551.7020228673,Schenectady
2019-09-30,116266.54380984475,106296.75344271203,113320.27205222588,116266.54380984475,116266.54380984475,-6435.500283792391,-6435.500283792391,-6435.500283792391,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,246.09193586544023,246.09193586544023,246.09193586544023,0.0,0.0,0.0,109831.04352605235,Schenectady
2019-10-31,116947.13987421978,107193.88872450654,113812.06379033538,116947.13987421978,116947.13987421978,-6467.704840861972,-6467.704840861972,-6467.704840861972,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,213.88737879585923,213.88737879585923,213.88737879585923,0.0,0.0,0.0,110479.4350333578,Schenectady
2019-11-30,117642.52755434123,107680.48831397136,114521.06321541613,117642.52755434123,117642.52755434123,-6589.713902005902,-6589.713902005902,-6589.713902005902,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,91.87831765192881,91.87831765192881,91.87831765192881,0.0,0.0,0.0,111052.81365233533,Schenectady
2019-12-31,118361.09482380006,108267.02932009975,114890.06734353119,118361.09482380006,118361.09482380006,-6917.388156468136,-6917.388156468136,-6917.388156468136,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-235.7959368103045,-235.7959368103045,-235.7959368103045,0.0,0.0,0.0,111443.70666733192,Schenectady
2020-01-31,119079.6620932589,109257.56818108316,115962.48975256458,119079.6620932589,119079.6620932589,-6601.666334815168,-6601.666334815168,-6601.666334815168,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,79.9258848426636,79.9258848426636,79.9258848426636,0.0,0.0,0.0,112477.99575844374,Schenectady
2020-02-29,119751.87018404296,109863.7190108465,116785.25097900139,119751.87018404296,119751.87018404296,-6560.096679873358,-6560.096679873358,-6560.096679873358,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,121.49553978447345,121.49553978447345,121.49553978447345,0.0,0.0,0.0,113191.7735041696,Schenectady
2020-03-31,120509.2184807375,110444.10205201036,117444.5184260164,120509.2184807375,120509.2184807375,-6796.214276039263,-6796.214276039263,-6796.214276039263,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-114.62205638143186,-114.62205638143186,-114.62205638143186,0.0,0.0,0.0,113713.00420469824,Schenectady
2020-04-30,121242.13618721609,111256.77286781288,118073.9276189126,121242.13618721609,121242.13618721609,-6645.220280430021,-6645.220280430021,-6645.220280430021,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,36.37193922780951,36.37193922780951,36.37193922780951,0.0,0.0,0.0,114596.91590678607,Schenectady
2020-05-31,121999.48448391062,111892.13589134057,118730.74721669438,121999.48448391062,121999.48448391062,-6618.587892759787,-6618.587892759787,-6618.587892759787,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,63.00432689804388,63.00432689804388,63.00432689804388,0.0,0.0,0.0,115380.89659115084,Schenectady
2020-06-30,122732.4021903892,112544.77463707663,119255.19548944042,122732.4021903892,122732.4021903892,-6742.897807508384,-6742.897807508384,-6742.897807508384,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-61.30558785055318,-61.30558785055318,-61.30558785055318,0.0,0.0,0.0,115989.50438288081,Schenectady
2020-07-31,123528.56072922275,113490.04914154964,120130.87561254228,123528.56072922275,123528.56072922275,-6777.858245848458,-6777.858245848458,-6777.858245848458,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-96.26602619062646,-96.26602619062646,-96.26602619062646,0.0,0.0,0.0,116750.70248337429,Schenectady
2020-08-31,124324.71926805629,113873.41461695604,120699.9638279345,124324.71926805629,124324.71926805629,-7057.196845553869,-7057.196845553869,-7057.196845553869,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-375.60462589603765,-375.60462589603765,-375.60462589603765,0.0,0.0,0.0,117267.52242250241,Schenectady
2020-09-30,125095.19527337907,115261.34098860195,122155.03619059046,125095.19527337907,125095.19527337907,-6473.238440077114,-6473.238440077114,-6473.238440077114,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,208.35377958071626,208.35377958071626,208.35377958071626,0.0,0.0,0.0,118621.95683330196,Schenectady
2020-10-31,125891.35381221263,116068.73336823279,122707.34429331089,125891.35381221263,125891.35381221263,-6453.145438611467,-6453.145438611467,-6453.145438611467,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,228.44678104636353,228.44678104636353,228.44678104636353,0.0,0.0,0.0,119438.20837360117,Schenectady
2020-11-30,126697.70344064197,116704.88909700277,123623.56119677638,126697.70344064197,126697.70344064197,-6565.580806840934,-6565.580806840934,-6565.580806840934,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,116.01141281689745,116.01141281689745,116.01141281689745,0.0,0.0,0.0,120132.12263380103,Schenectady
2020-12-31,127530.93139001894,117176.54422927057,123945.98332073109,127530.93139001894,127530.93139001894,-6905.1269277509255,-6905.1269277509255,-6905.1269277509255,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-223.53470809309397,-223.53470809309397,-223.53470809309397,0.0,0.0,0.0,120625.80446226802,Schenectady
2021-01-31,128364.1593393959,118315.40452722451,124968.76068288462,128364.1593393959,128364.1593393959,-6633.331893075714,-6633.331893075714,-6633.331893075714,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,48.26032658211743,48.26032658211743,48.26032658211743,0.0,0.0,0.0,121730.8274463202,Schenectady
2021-02-28,129116.75232592996,119150.54766208127,125938.51919342257,129116.75232592996,129116.75232592996,-6565.570761105797,-6565.570761105797,-6565.570761105797,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,116.02145855203442,116.02145855203442,116.02145855203442,0.0,0.0,0.0,122551.18156482416,Schenectady
2021-03-31,129982.87386792625,119854.05440072296,126363.02378956055,129982.87386792625,129982.87386792625,-6792.614308064965,-6792.614308064965,-6792.614308064965,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-111.0220884071345,-111.0220884071345,-111.0220884071345,0.0,0.0,0.0,123190.25955986128,Schenectady
2021-04-30,130821.056005342,120620.7982841354,127514.56101769904,130821.056005342,130821.056005342,-6643.202946918079,-6643.202946918079,-6643.202946918079,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,38.389272739753046,38.389272739753046,38.389272739753046,0.0,0.0,0.0,124177.85305842392,Schenectady
2021-05-31,131687.1775473383,121810.4167498787,128245.48828223161,131687.1775473383,131687.1775473383,-6620.648001658749,-6620.648001658749,-6620.648001658749,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,60.94421799908267,60.94421799908267,60.94421799908267,0.0,0.0,0.0,125066.52954567956,Schenectady
2021-06-30,132525.35968475405,122446.60519966704,129118.94101284842,132525.35968475405,132525.35968475405,-6747.470490113544,-6747.470490113544,-6747.470490113544,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-65.87827045571188,-65.87827045571188,-65.87827045571188,0.0,0.0,0.0,125777.8891946405,Schenectady
2021-07-31,133391.48122675036,123474.98026166442,129956.39793336678,133391.48122675036,133391.48122675036,-6779.404788854778,-6779.404788854778,-6779.404788854778,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-97.81256919694681,-97.81256919694681,-97.81256919694681,0.0,0.0,0.0,126612.07643789558,Schenectady
2021-08-31,134283.68429342812,123843.72506935106,130551.59875156563,134283.68429342812,134283.68429342812,-7057.2541166213905,-7057.2541166213905,-7057.2541166213905,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-375.6618969635594,-375.6618969635594,-375.6618969635594,0.0,0.0,0.0,127226.43017680672,Schenectady
2021-09-30,135147.1066160195,125455.77563681823,132117.2286825896,135147.1066160195,135147.1066160195,-6460.409757032603,-6460.409757032603,-6460.409757032603,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,221.18246262522837,221.18246262522837,221.18246262522837,0.0,0.0,0.0,128686.6968589869,Schenectady
2021-10-31,136039.3096826973,126237.04769298887,133175.1387961419,136039.3096826973,136039.3096826973,-6457.61250084296,-6457.61250084296,-6457.61250084296,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,223.9797188148713,223.9797188148713,223.9797188148713,0.0,0.0,0.0,129581.69718185432,Schenectady
2021-11-30,136902.73200528868,127065.49039775867,133657.14960429576,136902.73200528868,136902.73200528868,-6573.596254690653,-6573.596254690653,-6573.596254690653,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,107.99596496717857,107.99596496717857,107.99596496717857,0.0,0.0,0.0,130329.13575059803,Schenectady
2021-12-31,137817.01483498048,127702.6036377261,134171.7749594818,137817.01483498048,137817.01483498048,-6909.614600728518,-6909.614600728518,-6909.614600728518,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-228.0223810706869,-228.0223810706869,-228.0223810706869,0.0,0.0,0.0,130907.40023425197,Schenectady
2022-01-31,138731.2976646723,128779.26506148817,135623.6337679684,138731.2976646723,138731.2976646723,-6622.820044460412,-6622.820044460412,-6622.820044460412,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,58.772175197419884,58.772175197419884,58.772175197419884,0.0,0.0,0.0,132108.4776202119,Schenectady
2022-02-28,139557.10151084556,129575.556507544,136520.56071725785,139557.10151084556,139557.10151084556,-6571.159402325243,-6571.159402325243,-6571.159402325243,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,110.43281733258915,110.43281733258915,110.43281733258915,0.0,0.0,0.0,132985.9421085203,Schenectady
2022-03-31,140471.38434053736,130330.12628264612,136929.34838603882,140471.38434053736,140471.38434053736,-6788.90045856771,-6788.90045856771,-6788.90045856771,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,-107.30823890987877,-107.30823890987877,-107.30823890987877,0.0,0.0,0.0,133682.48388196965,Schenectady
2022-04-30,141375.00042877637,131278.9611789631,138031.47071319455,141375.00042877637,141375.00042877637,-6641.320978130133,-6641.320978130133,-6641.320978130133,-6681.592219657831,-6681.592219657831,-6681.592219657831,-306.8242975585181,-306.8242975585181,-306.8242975585181,-6374.767922099313,-6374.767922099313,-6374.767922099313,40.27124152769878,40.27124152769878,40.27124152769878,0.0,0.0,0.0,134733.67945064625,Schenectady
