Year,County,State,Median_Gross_Rent,Median_Home_Value,Median_Property_Tax,Owner_Cost_With_Mortgage,Owner_Cost_Without_Mortgage,Date,Mortgage_Rate,Buy_CF,Rent_CF,Buy_Eligible,Down_Payment_Used
2021,Wyoming,New York,713,125300,3301,849,12281,2021-10,3.07,-10188.0,-8556,True,25060
2021,Wyoming,New York,713,125300,3301,849,12281,2021-11,3.07,-10188.0,-8556,True,25060
2021,Wyoming,New York,713,125300,3301,849,12281,2021-12,3.1,-10188.0,-8556,True,25060
2021,Yates,New York,723,146600,3012,857,6546,2021-01,2.74,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-02,2.81,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-03,3.08,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-04,3.06,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-05,2.96,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-06,2.98,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-07,2.87,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-08,2.84,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-09,2.9,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-10,3.07,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-11,3.07,-10284.0,-8676,True,29320
2021,Yates,New York,723,146600,3012,857,6546,2021-12,3.1,-10284.0,-8676,True,29320
2022,Albany,New York,1196,263800,5114,1436,74707,2022-01,3.44,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-02,3.76,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-03,4.17,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-04,4.98,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-05,5.23,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-06,5.52,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-07,5.41,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-08,5.22,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-09,6.11,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-10,6.9,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-11,6.8,-17232.0,-14352,True,52760
2022,Albany,New York,1196,263800,5114,1436,74707,2022-12,6.36,-17232.0,-14352,True,52760
2022,Allegany,New York,735,93200,2814,744,13584,2022-01,3.44,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-02,3.76,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-03,4.17,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-04,4.98,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-05,5.23,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-06,5.52,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-07,5.41,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-08,5.22,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-09,6.11,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-10,6.9,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-11,6.8,-8928.0,-8820,True,18640
2022,Allegany,New York,735,93200,2814,744,13584,2022-12,6.36,-8928.0,-8820,True,18640
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-01,3.44,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-02,3.76,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-03,4.17,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-04,4.98,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-05,5.23,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-06,5.52,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-07,5.41,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-08,5.22,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-09,6.11,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-10,6.9,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-11,6.8,-20592.0,-16812,True,100280
2022,Bronx,New York,1401,501400,4984,1716,104887,2022-12,6.36,-20592.0,-16812,True,100280
2022,Broome,New York,882,139200,3698,959,52748,2022-01,3.44,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-02,3.76,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-03,4.17,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-04,4.98,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-05,5.23,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-06,5.52,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-07,5.41,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-08,5.22,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-09,6.11,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-10,6.9,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-11,6.8,-11508.0,-10584,True,27840
2022,Broome,New York,882,139200,3698,959,52748,2022-12,6.36,-11508.0,-10584,True,27840
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-01,3.44,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-02,3.76,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-03,4.17,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-04,4.98,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-05,5.23,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-06,5.52,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-07,5.41,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-08,5.22,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-09,6.11,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-10,6.9,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-11,6.8,-9216.0,-8940,True,21020
2022,Cattaraugus,New York,745,105100,2902,768,23220,2022-12,6.36,-9216.0,-8940,True,21020
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-01,3.44,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-02,3.76,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-03,4.17,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-04,4.98,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-05,5.23,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-06,5.52,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-07,5.41,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-08,5.22,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-09,6.11,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-10,6.9,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-11,6.8,-12312.0,-10416,True,31780
2022,Cayuga,New York,868,158900,3727,1026,21643,2022-12,6.36,-12312.0,-10416,True,31780
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-01,3.44,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-02,3.76,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-03,4.17,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-04,4.98,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-05,5.23,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-06,5.52,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-07,5.41,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-08,5.22,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-09,6.11,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-10,6.9,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-11,6.8,-9312.0,-9108,True,22180
2022,Chautauqua,New York,759,110900,2784,776,36891,2022-12,6.36,-9312.0,-9108,True,22180
2022,Chemung,New York,991,128200,3267,916,23801,2022-01,3.44,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-02,3.76,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-03,4.17,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-04,4.98,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-05,5.23,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-06,5.52,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-07,5.41,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-08,5.22,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-09,6.11,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-10,6.9,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-11,6.8,-10992.0,-11892,True,25640
2022,Chemung,New York,991,128200,3267,916,23801,2022-12,6.36,-10992.0,-11892,True,25640
2022,Chenango,New York,798,121100,2966,883,15170,2022-01,3.44,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-02,3.76,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-03,4.17,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-04,4.98,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-05,5.23,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-06,5.52,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-07,5.41,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-08,5.22,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-09,6.11,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-10,6.9,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-11,6.8,-10596.0,-9576,True,24220
2022,Chenango,New York,798,121100,2966,883,15170,2022-12,6.36,-10596.0,-9576,True,24220
2022,Clinton,New York,944,165200,3351,1016,22542,2022-01,3.44,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-02,3.76,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-03,4.17,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-04,4.98,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-05,5.23,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-06,5.52,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-07,5.41,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-08,5.22,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-09,6.11,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-10,6.9,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-11,6.8,-12192.0,-11328,True,33040
2022,Clinton,New York,944,165200,3351,1016,22542,2022-12,6.36,-12192.0,-11328,True,33040
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-01,3.44,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-02,3.76,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-03,4.17,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-04,4.98,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-05,5.23,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-06,5.52,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-07,5.41,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-08,5.22,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-09,6.11,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-10,6.9,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-11,6.8,-15864.0,-13368,True,56740
2022,Columbia,New York,1114,283700,4854,1322,18868,2022-12,6.36,-15864.0,-13368,True,56740
2022,Cortland,New York,884,148200,4035,1016,12213,2022-01,3.44,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-02,3.76,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-03,4.17,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-04,4.98,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-05,5.23,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-06,5.52,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-07,5.41,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-08,5.22,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-09,6.11,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-10,6.9,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-11,6.8,-12192.0,-10608,True,29640
2022,Cortland,New York,884,148200,4035,1016,12213,2022-12,6.36,-12192.0,-10608,True,29640
2022,Delaware,New York,785,160400,2938,889,14490,2022-01,3.44,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-02,3.76,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-03,4.17,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-04,4.98,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-05,5.23,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-06,5.52,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-07,5.41,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-08,5.22,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-09,6.11,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-10,6.9,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-11,6.8,-10668.0,-9420,True,32080
2022,Delaware,New York,785,160400,2938,889,14490,2022-12,6.36,-10668.0,-9420,True,32080
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-01,3.44,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-02,3.76,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-03,4.17,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-04,4.98,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-05,5.23,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-06,5.52,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-07,5.41,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-08,5.22,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-09,6.11,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-10,6.9,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-11,6.8,-22680.0,-17100,True,69740
2022,Dutchess,New York,1425,348700,7135,1890,78430,2022-12,6.36,-22680.0,-17100,True,69740
2022,Erie,New York,984,197400,4392,1086,264980,2022-01,3.44,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-02,3.76,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-03,4.17,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-04,4.98,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-05,5.23,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-06,5.52,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-07,5.41,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-08,5.22,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-09,6.11,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-10,6.9,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-11,6.8,-13032.0,-11808,True,39480
2022,Erie,New York,984,197400,4392,1086,264980,2022-12,6.36,-13032.0,-11808,True,39480
2022,Essex,New York,875,189500,3285,1013,12129,2022-01,3.44,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-02,3.76,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-03,4.17,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-04,4.98,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-05,5.23,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-06,5.52,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-07,5.41,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-08,5.22,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-09,6.11,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-10,6.9,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-11,6.8,-12156.0,-10500,True,37900
2022,Essex,New York,875,189500,3285,1013,12129,2022-12,6.36,-12156.0,-10500,True,37900
2022,Franklin,New York,788,131600,2370,823,13423,2022-01,3.44,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-02,3.76,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-03,4.17,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-04,4.98,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-05,5.23,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-06,5.52,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-07,5.41,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-08,5.22,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-09,6.11,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-10,6.9,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-11,6.8,-9876.0,-9456,True,26320
2022,Franklin,New York,788,131600,2370,823,13423,2022-12,6.36,-9876.0,-9456,True,26320
2022,Fulton,New York,855,142000,3217,923,15265,2022-01,3.44,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-02,3.76,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-03,4.17,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-04,4.98,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-05,5.23,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-06,5.52,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-07,5.41,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-08,5.22,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-09,6.11,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-10,6.9,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-11,6.8,-11076.0,-10260,True,28400
2022,Fulton,New York,855,142000,3217,923,15265,2022-12,6.36,-11076.0,-10260,True,28400
2022,Genesee,New York,866,148600,3798,1022,17919,2022-01,3.44,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-02,3.76,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-03,4.17,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-04,4.98,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-05,5.23,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-06,5.52,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-07,5.41,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-08,5.22,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-09,6.11,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-10,6.9,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-11,6.8,-12264.0,-10392,True,29720
2022,Genesee,New York,866,148600,3798,1022,17919,2022-12,6.36,-12264.0,-10392,True,29720
2022,Greene,New York,1013,229500,4048,1154,13589,2022-01,3.44,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-02,3.76,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-03,4.17,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-04,4.98,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-05,5.23,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-06,5.52,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-07,5.41,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-08,5.22,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-09,6.11,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-10,6.9,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-11,6.8,-13848.0,-12156,True,45900
2022,Greene,New York,1013,229500,4048,1154,13589,2022-12,6.36,-13848.0,-12156,True,45900
2022,Hamilton,New York,902,204900,2197,823,1465,2022-01,3.44,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-02,3.76,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-03,4.17,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-04,4.98,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-05,5.23,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-06,5.52,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-07,5.41,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-08,5.22,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-09,6.11,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-10,6.9,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-11,6.8,-9876.0,-10824,True,40980
2022,Hamilton,New York,902,204900,2197,823,1465,2022-12,6.36,-9876.0,-10824,True,40980
2022,Herkimer,New York,776,130900,3023,848,18744,2022-01,3.44,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-02,3.76,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-03,4.17,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-04,4.98,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-05,5.23,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-06,5.52,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-07,5.41,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-08,5.22,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-09,6.11,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-10,6.9,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-11,6.8,-10176.0,-9312,True,26180
2022,Herkimer,New York,776,130900,3023,848,18744,2022-12,6.36,-10176.0,-9312,True,26180
2022,Jefferson,New York,1143,169600,2778,1039,25123,2022-01,3.44,-12468.0,-13716,True,33920
2022,Jefferson,New York,1143,169600,2778,1039,25123,2022-02,3.76,-12468.0,-13716,True,33920
2022,Jefferson,New York,1143,169600,2778,1039,25123,2022-03,4.17,-12468.0,-13716,True,33920
2022,Jefferson,New York,1143,169600,2778,1039,25123,2022-04,4.98,-12468.0,-13716,True,33920
2022,Jefferson,New York,1143,169600,2778,1039,25123,2022-05,5.23,-12468.0,-13716,True,33920
